port,duration,pkt_size,rate,mbps,mpps,loss
1,60,1024,33.0000,461.7569,0.9620,3.0464
2,60,1024,33.0000,476.3298,0.9924,0.0000
3,60,1024,33.0000,476.3293,0.9924,0.0000
0,60,1024,34.0000,488.6631,1.0180,0.3973
1,60,1024,34.0000,487.2926,1.0152,0.6770
2,60,1024,34.0000,490.6674,1.0222,0.0000
3,60,1024,34.0000,490.6664,1.0222,0.0000
0,60,1024,35.0000,483.9529,1.0082,2.5520
1,60,1024,35.0000,485.6219,1.0117,2.2178
2,60,1024,35.0000,496.6383,1.0347,0.0000
3,60,1024,35.0000,496.6368,1.0347,0.0000
0,60,1024,36.0000,517.8539,1.0789,0.2871
1,60,1024,36.0000,518.0897,1.0794,0.2421
2,60,1024,36.0000,519.4534,1.0822,0.0034
3,60,1024,36.0000,519.4663,1.0822,0.0008
0,60,1024,37.0000,516.9841,1.0771,3.1393
1,60,1024,37.0000,517.8834,1.0789,2.9711
2,60,1024,37.0000,533.8762,1.1122,0.0005
3,60,1024,37.0000,533.8680,1.1122,0.0000
0,60,1024,38.0000,536.9274,1.1186,0.3867
1,60,1024,38.0000,537.1033,1.1190,0.3544
2,60,1024,38.0000,539.1160,1.1232,0.0007
3,60,1024,38.0000,539.1108,1.1231,0.0000
0,60,1024,39.0000,542.2671,1.1297,3.6296
1,60,1024,39.0000,543.0991,1.1315,3.4819
2,60,1024,39.0000,562.7533,1.1724,0.0025
3,60,1024,39.0000,562.7604,1.1724,0.0010
0,60,1024,40.0000,574.1907,1.1962,0.4875
1,60,1024,40.0000,574.1719,1.1962,0.4907
2,60,1024,40.0000,577.0170,1.2021,0.0008
3,60,1024,40.0000,577.0147,1.2021,0.0000
0,60,1024,41.0000,562.4615,1.1718,3.2752
1,60,1024,41.0000,562.6680,1.1722,3.2399
2,60,1024,41.0000,581.5013,1.2115,0.0000
3,60,1024,41.0000,581.4931,1.2114,0.0000
0,60,1024,42.0000,599.5579,1.2491,1.0292
1,60,1024,42.0000,600.2094,1.2504,0.9218
2,60,1024,42.0000,605.7623,1.2620,0.0001
3,60,1024,42.0000,605.7629,1.2620,0.0000
0,60,1024,43.0000,596.8767,1.2435,3.7550
1,60,1024,43.0000,597.5772,1.2450,3.6440
2,60,1024,43.0000,620.1277,1.2919,0.0000
3,60,1024,43.0000,620.1247,1.2919,0.0000
0,60,1024,44.0000,607.6330,1.2659,4.2521
1,60,1024,44.0000,613.5169,1.2782,3.3046
2,60,1024,44.0000,634.5194,1.3219,0.0000
3,60,1024,44.0000,634.5128,1.3219,0.0010
0,60,1024,45.0000,567.3967,1.1821,12.5844
1,60,1024,45.0000,593.0452,1.2355,8.6354
2,60,1024,45.0000,648.8942,1.3519,0.0007
3,60,1024,45.0000,648.8957,1.3519,0.0000
0,60,1024,46.0000,468.6973,0.9765,29.3729
1,60,1024,46.0000,466.1477,0.9711,29.7573
2,60,1024,46.0000,663.2217,1.3817,0.0052
3,60,1024,46.0000,663.2302,1.3817,0.0032
0,60,1024,47.0000,387.3063,0.8069,42.8927
1,60,1024,47.0000,461.8415,0.9622,31.9028
2,60,1024,47.0000,678.3088,1.4131,0.0027
3,60,1024,47.0000,678.3208,1.4132,0.0010
0,60,1024,48.0000,308.2873,0.6423,55.4888
1,60,1024,48.0000,459.7354,0.9578,33.6225
2,60,1024,48.0000,692.6175,1.4430,0.0052
3,60,1024,48.0000,692.6049,1.4429,0.0055
0,60,1024,49.0000,340.9129,0.7102,50.9536
1,60,1024,49.0000,445.8800,0.9289,35.8523
2,60,1024,49.0000,694.0218,1.4459,0.0171
3,60,1024,49.0000,694.1066,1.4461,0.0037
0,60,1024,50.0000,338.2755,0.7047,53.0984
1,60,1024,50.0000,505.2580,1.0526,29.9474
2,60,1024,50.0000,721.3667,1.5028,0.0055
3,60,1024,50.0000,721.3863,1.5029,0.0025
0,60,1024,51.0000,266.7071,0.5556,63.7516
1,60,1024,51.0000,515.8764,1.0747,29.8871
2,60,1024,51.0000,735.8564,1.5330,0.0141
3,60,1024,51.0000,735.9000,1.5331,0.0059
0,60,1024,52.0000,323.6921,0.6744,56.1320
1,60,1024,52.0000,408.2411,0.8505,44.6738
2,60,1024,52.0000,737.9286,1.5374,0.0092
3,60,1024,52.0000,737.9601,1.5374,0.0044
0,60,1024,53.0000,407.0421,0.8480,46.7855
1,60,1024,53.0000,373.7146,0.7786,51.1427
2,60,1024,53.0000,764.8618,1.5935,0.0197
3,60,1024,53.0000,764.9421,1.5936,0.0090
0,60,1024,54.0000,369.4667,0.7697,52.5746
1,60,1024,54.0000,417.1128,0.8690,46.4588
2,60,1024,54.0000,779.0883,1.6231,0.0177
3,60,1024,54.0000,779.1328,1.6232,0.0119
0,60,1024,55.0000,384.2752,0.8006,50.7353
1,60,1024,55.0000,400.7317,0.8349,48.6265
2,60,1024,55.0000,780.0223,1.6250,0.0176
3,60,1024,55.0000,780.0897,1.6252,0.0086
0,60,1024,56.0000,407.9532,0.8499,49.4974
1,60,1024,56.0000,404.0161,0.8417,49.9855
2,60,1024,56.0000,807.6872,1.6827,0.0332
3,60,1024,56.0000,807.7020,1.6827,0.0313
0,60,1024,57.0000,439.1495,0.9149,46.5783
1,60,1024,57.0000,500.6983,1.0431,39.0924
2,60,1024,57.0000,822.1931,1.7129,0.0277
3,60,1024,57.0000,822.2897,1.7131,0.0158
0,60,1024,58.0000,455.1063,0.9481,44.6775
1,60,1024,58.0000,324.2440,0.6755,60.5855
2,60,1024,58.0000,822.4745,1.7135,0.0240
3,60,1024,58.0000,822.5318,1.7136,0.0168
0,60,1024,59.0000,350.6683,0.7306,58.7823
1,60,1024,59.0000,478.4536,0.9968,43.7633
2,60,1024,59.0000,850.9404,1.7728,0.0088
3,60,1024,59.0000,850.9352,1.7728,0.0091
0,60,1024,60.0000,296.9205,0.6186,65.6853
1,60,1024,60.0000,530.6208,1.1055,38.6769
2,60,1024,60.0000,865.3220,1.8028,0.0291
3,60,1024,60.0000,865.2847,1.8027,0.0313
0,60,1024,61.0000,398.3001,0.8298,53.9549
1,60,1024,61.0000,456.1426,0.9503,47.2682
2,60,1024,61.0000,865.3135,1.8027,0.0200
3,60,1024,61.0000,865.2360,1.8026,0.0285
0,60,1024,62.0000,396.8532,0.8268,55.5976
1,60,1024,62.0000,447.4307,0.9321,49.9403
2,60,1024,62.0000,894.0481,1.8626,0.0201
3,60,1024,62.0000,893.9995,1.8625,0.0253
0,60,1024,63.0000,399.3142,0.8319,56.0507
1,60,1024,63.0000,450.5776,0.9387,50.4094
2,60,1024,63.0000,908.5648,1.8928,0.0416
3,60,1024,63.0000,908.5406,1.8928,0.0375
0,60,1024,64.0000,368.1454,0.7670,59.4279
1,60,1024,64.0000,500.7180,1.0432,44.8215
2,60,1024,64.0000,907.3234,1.8903,0.0377
3,60,1024,64.0000,907.4115,1.8904,0.0275
0,60,1024,65.0000,332.0196,0.6917,64.5803
1,60,1024,65.0000,562.9669,1.1728,39.9528
2,60,1024,65.0000,937.2661,1.9526,0.0417
3,60,1024,65.0000,937.1941,1.9525,0.0493
0,60,1024,66.0000,313.8377,0.6538,67.0199
1,60,1024,66.0000,526.8948,1.0977,44.6361
2,60,1024,66.0000,951.3946,1.9821,0.0440
3,60,1024,66.0000,951.4365,1.9822,0.0396
0,60,1024,67.0000,315.6727,0.6577,66.7729
1,60,1024,67.0000,527.7339,1.0994,44.4574
2,60,1024,67.0000,949.9565,1.9791,0.0300
3,60,1024,67.0000,949.9019,1.9790,0.0342
0,60,1024,68.0000,323.0746,0.6731,67.0467
1,60,1024,68.0000,542.3614,1.1299,44.6858
2,60,1024,68.0000,979.8916,2.0414,0.0580
3,60,1024,68.0000,979.9287,2.0415,0.0542
0,60,1024,69.0000,324.0867,0.6752,67.4171
1,60,1024,69.0000,547.5824,1.1408,44.9506
2,60,1024,69.0000,994.0443,2.0709,0.0642
3,60,1024,69.0000,994.1194,2.0711,0.0568
0,60,1024,70.0000,320.5731,0.6679,67.7081
1,60,1024,70.0000,545.1989,1.1358,45.0881
2,60,1024,70.0000,991.7303,2.0661,0.0692
3,60,1024,70.0000,991.5229,2.0657,0.0902
0,60,1024,71.0000,335.1811,0.6983,67.2664
1,60,1024,71.0000,565.3113,1.1777,44.7994
2,60,1024,71.0000,1023.0763,2.1314,0.0505
3,60,1024,71.0000,1023.0819,2.1314,0.0497
0,60,1024,72.0000,334.2415,0.6963,67.8163
1,60,1024,72.0000,569.5518,1.1866,45.1651
2,60,1024,72.0000,1037.5840,2.1616,0.0427
3,60,1024,72.0000,1037.4095,2.1613,0.0572
0,60,1024,73.0000,331.7220,0.6911,67.9566
1,60,1024,73.0000,565.6799,1.1785,45.3613
2,60,1024,73.0000,1033.8457,2.1538,0.0783
3,60,1024,73.0000,1033.8659,2.1539,0.0760
0,60,1024,74.0000,341.5551,0.7116,67.9911
1,60,1024,74.0000,582.5133,1.2136,45.4143
2,60,1024,74.0000,1065.4031,2.2196,0.0819
3,60,1024,74.0000,1065.3431,2.2195,0.0871
0,60,1024,75.0000,343.8508,0.7164,68.2128
1,60,1024,75.0000,589.0341,1.2272,45.5514
2,60,1024,75.0000,1080.1348,2.2503,0.0530
3,60,1024,75.0000,1080.0768,2.2502,0.0583
0,60,1024,76.0000,340.5349,0.7094,68.3975
1,60,1024,76.0000,585.3466,1.2195,45.6831
2,60,1024,76.0000,1075.6836,2.2410,0.0919
3,60,1024,76.0000,1075.6813,2.2410,0.0920
0,60,1024,77.0000,362.8042,0.7558,67.3246
1,60,1024,77.0000,636.2605,1.3255,42.6996
2,60,1024,77.0000,1108.5237,2.3094,0.0779
3,60,1024,77.0000,1108.4534,2.3093,0.0840
0,60,1024,78.0000,491.4206,1.0238,56.3117
1,60,1024,78.0000,555.9242,1.1582,50.5775
2,60,1024,78.0000,1122.6358,2.3388,0.0694
3,60,1024,78.0000,1122.6917,2.3389,0.0639
0,60,1024,79.0000,482.0238,1.0042,56.9759
1,60,1024,79.0000,546.1392,1.1378,51.2535
2,60,1024,79.0000,1117.8323,2.3288,0.0914
3,60,1024,79.0000,1117.8867,2.3289,0.0861
0,60,1024,80.0000,518.3102,1.0798,55.0791
1,60,1024,80.0000,538.7925,1.1225,53.3044
2,60,1024,80.0000,1151.0942,2.3981,0.1052
3,60,1024,80.0000,1151.2724,2.3985,0.0893
0,60,1024,81.0000,506.2960,1.0548,56.6491
1,60,1024,81.0000,572.5691,1.1929,50.9749
2,60,1024,81.0000,1165.0209,2.4271,0.0991
3,60,1024,81.0000,1164.8845,2.4268,0.1090
0,60,1024,82.0000,498.3315,1.0382,57.1281
1,60,1024,82.0000,560.8846,1.1685,51.7462
2,60,1024,82.0000,1159.4446,2.4155,0.0991
3,60,1024,82.0000,1159.7066,2.4161,0.0764
0,60,1024,83.0000,538.0055,1.1208,55.0444
1,60,1024,83.0000,560.7266,1.1682,53.1466
2,60,1024,83.0000,1194.0573,2.4876,0.0869
3,60,1024,83.0000,1193.8312,2.4871,0.1042
0,60,1024,84.0000,535.3361,1.1153,55.7842
1,60,1024,84.0000,562.9965,1.1729,53.4997
2,60,1024,84.0000,1207.6437,2.5159,0.1115
3,60,1024,84.0000,1207.6011,2.5158,0.1135
