port,duration,pkt_size,rate,mbps,mpps,loss
2,60,1024,2.0000,490.8278,0.0602,0.0000
3,60,1024,2.0000,490.8365,0.0602,0.0000
0,60,1024,3.0000,736.2629,0.0902,0.0000
1,60,1024,3.0000,736.2628,0.0902,0.0000
2,60,1024,3.0000,736.2631,0.0902,0.0000
3,60,1024,3.0000,736.2631,0.0902,0.0000
0,60,1024,4.0000,965.2912,0.1183,0.0000
1,60,1024,4.0000,965.2912,0.1183,0.0000
2,60,1024,4.0000,965.3002,0.1183,0.0000
3,60,1024,4.0000,965.3002,0.1183,0.0000
0,60,1024,5.0000,1227.0727,0.1504,0.0000
1,60,1024,5.0000,1227.0727,0.1504,0.0000
2,60,1024,5.0000,1227.0818,0.1504,0.0000
3,60,1024,5.0000,1227.0818,0.1504,0.0000
0,60,1024,6.0000,1472.5082,0.1805,0.0000
1,60,1024,6.0000,1472.4995,0.1805,0.0000
2,60,1024,6.0000,1472.5084,0.1805,0.0000
3,60,1024,6.0000,1472.5084,0.1805,0.0000
0,60,1024,7.0000,1689.1757,0.2070,0.0010
1,60,1024,7.0000,1689.2203,0.2070,0.0000
2,60,1024,7.0000,1689.2293,0.2070,0.0000
3,60,1024,7.0000,1689.2293,0.2070,0.0000
0,60,1024,8.0000,1963.2650,0.2406,0.0018
1,60,1024,8.0000,1963.2919,0.2406,0.0000
2,60,1024,8.0000,1963.2922,0.2406,0.0000
3,60,1024,8.0000,1963.2922,0.2406,0.0000
0,60,1024,9.0000,2208.7009,0.2707,0.0004
1,60,1024,9.0000,2208.6856,0.2707,0.0011
2,60,1024,9.0000,2208.7101,0.2707,0.0000
3,60,1024,9.0000,2208.7188,0.2707,0.0000
0,60,1024,10.0000,2454.1713,0.3008,0.0000
1,60,1024,10.0000,2454.1800,0.3008,0.0000
2,60,1024,10.0000,2454.1803,0.3008,0.0000
3,60,1024,10.0000,2454.1803,0.3008,0.0000
0,60,1024,11.0000,2699.5023,0.3308,0.0000
1,60,1024,11.0000,2699.5023,0.3308,0.0000
2,60,1024,11.0000,2699.4869,0.3308,0.0005
3,60,1024,11.0000,2699.4842,0.3308,0.0006
0,60,1024,12.0000,2895.6469,0.3549,0.0000
1,60,1024,12.0000,2895.6556,0.3549,0.0000
2,60,1024,12.0000,2895.6646,0.3549,0.0000
3,60,1024,12.0000,2895.5857,0.3549,0.0024
0,60,1024,13.0000,3189.4741,0.3909,0.0265
1,60,1024,13.0000,3190.2572,0.3910,0.0025
2,60,1024,13.0000,3190.2066,0.3910,0.0041
3,60,1024,13.0000,3190.3385,0.3910,0.0000
0,60,1024,14.0000,3435.5988,0.4210,0.0008
1,60,1024,14.0000,3435.6078,0.4210,0.0005
2,60,1024,14.0000,3435.6261,0.4210,0.0000
3,60,1024,14.0000,3435.6348,0.4210,0.0000
0,60,1024,15.0000,3619.3405,0.4435,0.0026
1,60,1024,15.0000,3619.4454,0.4436,0.0000
2,60,1024,15.0000,3619.4623,0.4436,0.0000
3,60,1024,15.0000,3619.2869,0.4435,0.0046
0,60,1024,16.0000,3926.1040,0.4811,0.0064
1,60,1024,16.0000,3926.3477,0.4812,0.0002
2,60,1024,16.0000,3926.3653,0.4812,0.0000
3,60,1024,16.0000,3926.3749,0.4812,0.0000
0,60,1024,17.0000,4171.6092,0.5112,0.0040
1,60,1024,17.0000,4171.5130,0.5112,0.0063
2,60,1024,17.0000,4171.7843,0.5112,0.0000
3,60,1024,17.0000,4171.7756,0.5112,0.0000
0,60,1024,18.0000,4343.2962,0.5323,0.0036
1,60,1024,18.0000,4343.4529,0.5323,0.0000
2,60,1024,18.0000,4343.1819,0.5323,0.0064
3,60,1024,18.0000,4343.3835,0.5323,0.0000
0,60,1024,19.0000,4662.0704,0.5713,0.0041
1,60,1024,19.0000,4662.2804,0.5714,0.0000
2,60,1024,19.0000,4662.1234,0.5713,0.0035
3,60,1024,19.0000,4662.1501,0.5713,0.0000
0,60,1024,20.0000,4907.7501,0.6014,0.0051
1,60,1024,20.0000,4907.9060,0.6015,0.0021
2,60,1024,20.0000,4907.9071,0.6015,0.0023
3,60,1024,20.0000,4908.0208,0.6015,0.0000
0,60,1024,21.0000,5066.9816,0.6210,0.0000
1,60,1024,21.0000,5066.3538,0.6209,0.0131
2,60,1024,21.0000,5066.9903,0.6210,0.0007
3,60,1024,21.0000,5066.9848,0.6210,0.0003
0,60,1024,22.0000,5397.7821,0.6615,0.0144
1,60,1024,22.0000,5398.4468,0.6616,0.0019
2,60,1024,22.0000,5397.3759,0.6614,0.0219
3,60,1024,22.0000,5398.4408,0.6616,0.0020
0,60,1024,23.0000,5643.2844,0.6916,0.0060
1,60,1024,23.0000,5643.3713,0.6916,0.0046
2,60,1024,23.0000,5643.4411,0.6916,0.0038
3,60,1024,23.0000,5643.6212,0.6916,0.0008
0,60,1024,24.0000,5790.9270,0.7097,0.0024
1,60,1024,24.0000,5790.6392,0.7096,0.0089
2,60,1024,24.0000,5790.8818,0.7097,0.0054
3,60,1024,24.0000,5791.1894,0.7097,0.0000
0,60,1024,25.0000,6134.9189,0.7518,0.0000
1,60,1024,25.0000,6134.7687,0.7518,0.0039
2,60,1024,25.0000,6134.7880,0.7518,0.0028
3,60,1024,25.0000,6133.9512,0.7517,0.0177
0,60,1024,26.0000,6379.4306,0.7818,0.0111
1,60,1024,26.0000,6379.9447,0.7819,0.0056
2,60,1024,26.0000,6380.4590,0.7819,0.0000
3,60,1024,26.0000,6380.2765,0.7819,0.0016
0,60,1024,27.0000,6513.7773,0.7983,0.0142
1,60,1024,27.0000,6514.3344,0.7983,0.0063
2,60,1024,27.0000,6513.7511,0.7983,0.0156
3,60,1024,27.0000,6514.1688,0.7983,0.0053
0,60,1024,28.0000,6870.5287,0.8420,0.0000
1,60,1024,28.0000,6870.1017,0.8419,0.0068
2,60,1024,28.0000,6870.3016,0.8419,0.0041
3,60,1024,28.0000,6870.0560,0.8419,0.0048
0,60,1024,29.0000,7114.1610,0.8718,0.0138
1,60,1024,29.0000,7114.9623,0.8719,0.0033
2,60,1024,29.0000,7114.9717,0.8719,0.0044
3,60,1024,29.0000,7114.8694,0.8719,0.0057
0,60,1024,30.0000,7237.6470,0.8870,0.0122
1,60,1024,30.0000,7238.2320,0.8870,0.0055
2,60,1024,30.0000,7238.4381,0.8871,0.0024
3,60,1024,30.0000,7238.2633,0.8870,0.0029
0,60,1024,31.0000,7605.0880,0.9320,0.0051
1,60,1024,31.0000,7605.9325,0.9321,0.0045
2,60,1024,31.0000,7605.6593,0.9321,0.0067
3,60,1024,31.0000,7604.0659,0.9319,0.0047
0,60,1024,32.0000,7852.8921,0.9624,0.0000
1,60,1024,32.0000,7851.5232,0.9622,0.0179
2,60,1024,32.0000,7852.4006,0.9623,0.0012
3,60,1024,32.0000,7850.3999,0.9621,0.0085
0,60,1024,33.0000,7962.1401,0.9758,0.0134
1,60,1024,33.0000,7961.8262,0.9757,0.0174
2,60,1024,33.0000,7962.2698,0.9758,0.0081
3,60,1024,33.0000,7960.6696,0.9756,0.0046
0,60,1024,34.0000,8339.7362,1.0220,0.0279
1,60,1024,34.0000,8342.0699,1.0223,0.0011
2,60,1024,34.0000,8340.9808,1.0222,0.0081
3,60,1024,34.0000,8340.0517,1.0221,0.0003
0,60,1024,35.0000,8585.7252,1.0522,0.0239
1,60,1024,35.0000,8587.0611,1.0523,0.0092
2,60,1024,35.0000,8586.0853,1.0522,0.0102
3,60,1024,35.0000,8583.0136,1.0518,0.0370
0,60,1024,36.0000,8683.3321,1.0641,0.0055
1,60,1024,36.0000,8682.5239,1.0640,0.0135
2,60,1024,36.0000,8682.4998,1.0640,0.0110
3,60,1024,36.0000,8682.0771,1.0640,0.0020
0,60,1024,37.0000,9074.2089,1.1120,0.0203
1,60,1024,37.0000,9074.4533,1.1121,0.0175
2,60,1024,37.0000,9074.6215,1.1121,0.0063
3,60,1024,37.0000,9074.7529,1.1121,0.0002
0,60,1024,38.0000,9319.2533,1.1421,0.0135
1,60,1024,38.0000,9313.2797,1.1413,0.0775
2,60,1024,38.0000,9317.9536,1.1419,0.0302
3,60,1024,38.0000,9320.6789,1.1422,0.0000
0,60,1024,39.0000,9403.6088,1.1524,0.0287
1,60,1024,39.0000,9402.0421,1.1522,0.0453
2,60,1024,39.0000,9405.5427,1.1526,0.0262
3,60,1024,39.0000,9407.5641,1.1529,0.0043
0,60,1024,40.0000,9805.3561,1.2016,0.0277
1,60,1024,40.0000,9802.5708,1.2013,0.0558
2,60,1024,40.0000,9808.2239,1.2020,0.0303
3,60,1024,40.0000,9809.7267,1.2022,0.0149
0,60,1024,41.0000,10051.5537,1.2318,0.0078
1,60,1024,41.0000,10047.6894,1.2313,0.0463
2,60,1024,41.0000,10056.0968,1.2324,0.0073
3,60,1024,41.0000,10056.1508,1.2324,0.0067
0,60,1024,42.0000,10116.9872,1.2398,0.0843
1,60,1024,42.0000,10119.9789,1.2402,0.0549
2,60,1024,42.0000,10127.5305,1.2411,0.0243
3,60,1024,42.0000,10129.1479,1.2413,0.0083
0,60,1024,43.0000,10538.9724,1.2915,0.0210
1,60,1024,43.0000,10533.2122,1.2908,0.0757
2,60,1024,43.0000,10542.6826,1.2920,0.0295
3,60,1024,43.0000,10545.5830,1.2924,0.0020
0,60,1024,44.0000,10785.2030,1.3217,0.0141
1,60,1024,44.0000,10780.2807,1.3211,0.0607
2,60,1024,44.0000,10790.8833,1.3224,0.0039
3,60,1024,44.0000,10790.9777,1.3224,0.0047
0,60,1024,45.0000,10843.6417,1.3289,0.0489
1,60,1024,45.0000,10838.5512,1.3283,0.0969
2,60,1024,45.0000,10851.0733,1.3298,0.0148
3,60,1024,45.0000,10852.8305,1.3300,0.0016
0,60,1024,46.0000,11261.8167,1.3801,0.1297
1,60,1024,46.0000,11266.7457,1.3807,0.0863
2,60,1024,46.0000,11277.4267,1.3820,0.0389
3,60,1024,46.0000,11281.2230,1.3825,0.0066
0,60,1024,47.0000,11510.2925,1.4106,0.1128
1,60,1024,47.0000,11513.8931,1.4110,0.0805
2,60,1024,47.0000,11525.0880,1.4124,0.0247
3,60,1024,47.0000,11525.5738,1.4124,0.0215
0,60,1024,48.0000,11561.6795,1.4169,0.0846
1,60,1024,48.0000,11559.5194,1.4166,0.1025
2,60,1024,48.0000,11574.7449,1.4185,0.0077
3,60,1024,48.0000,11572.8644,1.4182,0.0243
0,60,1024,49.0000,11997.6734,1.4703,0.1030
1,60,1024,49.0000,11998.9526,1.4705,0.0922
2,60,1024,49.0000,12012.4859,1.4721,0.0204
3,60,1024,49.0000,12012.1988,1.4721,0.0232
0,60,1024,50.0000,12241.3056,1.5002,0.1133
1,60,1024,50.0000,12237.7193,1.4997,0.1420
2,60,1024,50.0000,12257.2511,1.5021,0.0227
3,60,1024,50.0000,12256.8509,1.5021,0.0270
0,60,1024,51.0000,12488.9056,1.5305,0.1007
1,60,1024,51.0000,12483.1891,1.5298,0.1464
2,60,1024,51.0000,12506.9466,1.5327,0.0001
3,60,1024,51.0000,12501.5722,1.5321,0.0435
0,60,1024,52.0000,12734.0804,1.5605,0.1392
1,60,1024,52.0000,12741.2108,1.5614,0.0842
2,60,1024,52.0000,12749.8639,1.5625,0.0297
3,60,1024,52.0000,12750.6723,1.5626,0.0238
0,60,1024,53.0000,12764.3347,1.5643,0.1399
1,60,1024,53.0000,12769.1567,1.5648,0.1022
2,60,1024,53.0000,12782.3589,1.5665,0.0079
3,60,1024,53.0000,12780.5620,1.5662,0.0229
0,60,1024,54.0000,13217.8920,1.6198,0.1735
1,60,1024,54.0000,13224.7989,1.6207,0.1215
2,60,1024,54.0000,13239.2188,1.6225,0.0199
3,60,1024,54.0000,13241.1253,1.6227,0.0168
0,60,1024,55.0000,13470.1165,1.6507,0.0863
1,60,1024,55.0000,13462.7161,1.6498,0.1411
2,60,1024,55.0000,13480.0057,1.6520,0.0136
3,60,1024,55.0000,13477.6207,1.6517,0.0351
0,60,1024,56.0000,13462.0149,1.6498,0.2920
1,60,1024,56.0000,13482.1202,1.6522,0.1431
2,60,1024,56.0000,13496.5798,1.6540,0.0333
3,60,1024,56.0000,13499.3739,1.6543,0.0138
0,60,1024,57.0000,13960.8285,1.7109,0.1112
1,60,1024,57.0000,13959.5649,1.7107,0.1202
2,60,1024,57.0000,13972.9601,1.7124,0.0182
3,60,1024,57.0000,13972.8616,1.7124,0.0200
0,60,1024,58.0000,14152.2811,1.7343,0.4752
1,60,1024,58.0000,14199.4135,1.7401,0.1436
2,60,1024,58.0000,14216.5627,1.7422,0.0069
3,60,1024,58.0000,14214.5091,1.7420,0.0233
0,60,1024,59.0000,14208.6914,1.7413,0.0962
1,60,1024,59.0000,14202.0880,1.7405,0.1427
2,60,1024,59.0000,14218.2623,1.7424,0.0154
3,60,1024,59.0000,14217.5943,1.7424,0.0206
0,60,1024,60.0000,14696.1516,1.8010,0.1017
1,60,1024,60.0000,14659.1872,1.7965,0.3532
2,60,1024,60.0000,14703.8136,1.8019,0.0321
3,60,1024,60.0000,14701.8480,1.8017,0.0464
0,60,1024,61.0000,14808.2082,1.8147,1.0067
1,60,1024,61.0000,14901.5771,1.8262,0.3839
2,60,1024,61.0000,14949.0260,1.8320,0.0487
3,60,1024,61.0000,14951.9013,1.8323,0.0294
0,60,1024,62.0000,14933.6196,1.8301,0.0732
1,60,1024,62.0000,14909.6258,1.8272,0.2362
2,60,1024,62.0000,14939.5673,1.8308,0.0181
3,60,1024,62.0000,14938.5659,1.8307,0.0271
0,60,1024,63.0000,15433.2446,1.8913,0.1052
1,60,1024,63.0000,15428.9966,1.8908,0.1339
2,60,1024,63.0000,15446.7891,1.8930,0.0000
3,60,1024,63.0000,15441.4289,1.8923,0.0349
0,60,1024,64.0000,15674.1276,1.9208,0.1015
1,60,1024,64.0000,15607.8150,1.9127,0.5289
2,60,1024,64.0000,15683.5700,1.9220,0.0273
3,60,1024,64.0000,15683.1433,1.9220,0.0313
0,60,1024,65.0000,15541.3924,1.9046,0.8358
1,60,1024,65.0000,15582.3933,1.9096,0.5803
2,60,1024,65.0000,15662.7610,1.9195,0.0483
3,60,1024,65.0000,15664.8271,1.9197,0.0359
0,60,1024,66.0000,16156.8258,1.9800,0.1416
1,60,1024,66.0000,15989.4919,1.9595,1.1869
2,60,1024,66.0000,16170.3749,1.9817,0.0448
3,60,1024,66.0000,16173.2949,1.9820,0.0273
0,60,1024,67.0000,16401.7303,2.0100,0.1678
1,60,1024,67.0000,16399.0189,2.0097,0.1969
2,60,1024,67.0000,16423.8905,2.0127,0.0157
3,60,1024,67.0000,16419.9499,2.0122,0.0398
0,60,1024,68.0000,16032.5545,1.9648,2.1805
1,60,1024,68.0000,16374.7293,2.0067,0.1126
2,60,1024,68.0000,16382.7407,2.0077,0.0400
3,60,1024,68.0000,16384.0902,2.0079,0.0320
0,60,1024,69.0000,16686.9209,2.0450,1.3229
1,60,1024,69.0000,16888.7202,2.0697,0.1361
2,60,1024,69.0000,16902.4992,2.0714,0.0409
3,60,1024,69.0000,16905.4392,2.0717,0.0249
0,60,1024,70.0000,17084.1955,2.0937,0.4466
1,60,1024,70.0000,17137.3338,2.1002,0.1433
2,60,1024,70.0000,17145.5982,2.1012,0.0753
3,60,1024,70.0000,17148.5758,2.1015,0.0576
0,60,1024,71.0000,17025.7876,2.0865,0.5231
1,60,1024,71.0000,17083.9182,2.0936,0.1871
2,60,1024,71.0000,17107.5165,2.0965,0.0168
3,60,1024,71.0000,17100.7695,2.0957,0.0550
0,60,1024,72.0000,17120.6627,2.0981,3.0170
1,60,1024,72.0000,17620.6415,2.1594,0.1843
2,60,1024,72.0000,17642.7588,2.1621,0.0353
3,60,1024,72.0000,17638.5547,2.1616,0.0580
0,60,1024,73.0000,17491.1026,2.1435,2.2504
1,60,1024,73.0000,17860.3576,2.1888,0.1863
2,60,1024,73.0000,17886.2629,2.1919,0.0327
3,60,1024,73.0000,17884.0950,2.1917,0.0428
0,60,1024,74.0000,17561.1699,2.1521,1.5172
1,60,1024,74.0000,17786.6251,2.1797,0.2529
2,60,1024,74.0000,17825.5783,2.1845,0.0264
3,60,1024,74.0000,17820.1256,2.1838,0.0556
0,60,1024,75.0000,18118.4824,2.2204,1.4134
1,60,1024,75.0000,18303.6345,2.2431,0.4067
2,60,1024,75.0000,18368.8203,2.2511,0.0543
3,60,1024,75.0000,18372.1249,2.2515,0.0317
0,60,1024,76.0000,18354.5637,2.2493,1.4271
1,60,1024,76.0000,18546.7143,2.2729,0.3983
2,60,1024,76.0000,18615.9374,2.2814,0.0294
3,60,1024,76.0000,18610.2657,2.2807,0.0505
0,60,1024,77.0000,17894.7787,2.1930,3.5549
1,60,1024,77.0000,18449.5502,2.2610,0.5621
2,60,1024,77.0000,18539.4069,2.2720,0.0842
3,60,1024,77.0000,18532.3889,2.2711,0.1131
0,60,1024,78.0000,18124.8252,2.2212,5.1661
1,60,1024,78.0000,18912.6413,2.3177,1.0400
2,60,1024,78.0000,19103.7555,2.3411,0.0466
3,60,1024,78.0000,19103.9535,2.3412,0.0419
0,60,1024,79.0000,18368.4520,2.2510,5.0973
1,60,1024,79.0000,19158.8676,2.3479,1.0069
2,60,1024,79.0000,19348.5990,2.3712,0.0332
3,60,1024,79.0000,19346.2512,2.3709,0.0368
0,60,1024,80.0000,18690.6664,2.2905,3.0361
1,60,1024,80.0000,19110.0326,2.3419,0.8589
2,60,1024,80.0000,19271.4330,2.3617,0.0250
3,60,1024,80.0000,19263.7796,2.3608,0.0624
0,60,1024,81.0000,18361.2878,2.2502,7.4795
1,60,1024,81.0000,19056.5631,2.3354,3.9766
2,60,1024,81.0000,19837.2512,2.4310,0.0474
3,60,1024,81.0000,19836.9594,2.4310,0.0505
0,60,1024,82.0000,18276.1712,2.2397,9.0096
1,60,1024,82.0000,19680.8227,2.4119,2.0101
2,60,1024,82.0000,20079.2522,2.4607,0.0351
3,60,1024,82.0000,20075.8904,2.4603,0.0530
0,60,1024,83.0000,18261.5153,2.2379,8.6827
1,60,1024,83.0000,19311.9519,2.3667,3.4272
2,60,1024,83.0000,19989.8336,2.4497,0.0411
3,60,1024,83.0000,19991.0835,2.4499,0.0354
0,60,1024,84.0000,18979.3880,2.3259,7.7479
1,60,1024,84.0000,20133.6903,2.4674,2.1311
2,60,1024,84.0000,20565.9109,2.5203,0.0381
3,60,1024,84.0000,20563.6956,2.5201,0.0511
0,60,1024,85.0000,18183.4099,2.2284,12.7054
1,60,1024,85.0000,19922.5964,2.4415,4.3445
2,60,1024,85.0000,20821.6923,2.5517,0.0339
3,60,1024,85.0000,20816.0205,2.5510,0.0637
0,60,1024,86.0000,18194.2287,2.2297,12.1606
1,60,1024,86.0000,19632.5697,2.4060,5.2111
2,60,1024,86.0000,20706.2922,2.5375,0.0254
3,60,1024,86.0000,20702.4566,2.5371,0.0449
0,60,1024,87.0000,18508.9128,2.2682,13.1535
1,60,1024,87.0000,20139.7235,2.4681,5.4908
2,60,1024,87.0000,21303.9428,2.6108,0.0337
3,60,1024,87.0000,21303.1834,2.6107,0.0389
0,60,1024,88.0000,18958.2101,2.3233,12.0969
1,60,1024,88.0000,20413.7866,2.5017,5.3424
2,60,1024,88.0000,21556.1378,2.6417,0.0504
3,60,1024,88.0000,21557.2682,2.6418,0.0454
0,60,1024,89.0000,17952.7956,2.2001,16.2790
1,60,1024,89.0000,19561.7071,2.3973,8.7666
2,60,1024,89.0000,21425.3882,2.6257,0.0700
3,60,1024,89.0000,21431.2738,2.6264,0.0436
0,60,1024,90.0000,18670.9412,2.2881,15.3503
1,60,1024,90.0000,20024.9826,2.4540,9.2067
2,60,1024,90.0000,22044.4424,2.7015,0.0498
3,60,1024,90.0000,22047.5342,2.7019,0.0363
0,60,1024,91.0000,18609.5113,2.2806,16.5202
1,60,1024,91.0000,20246.6503,2.4812,9.1673
2,60,1024,91.0000,22276.9837,2.7300,0.0595
3,60,1024,91.0000,22280.5989,2.7305,0.0425
0,60,1024,92.0000,18989.4586,2.3271,15.7154
1,60,1024,92.0000,20310.9127,2.4891,9.8484
2,60,1024,92.0000,22514.4677,2.7591,0.0565
3,60,1024,92.0000,22513.1515,2.7590,0.0635
0,60,1024,93.0000,18517.3212,2.2693,18.6989
1,60,1024,93.0000,19960.6142,2.4462,12.3597
2,60,1024,93.0000,22759.4748,2.7892,0.0613
3,60,1024,93.0000,22764.1298,2.7897,0.0420
0,60,1024,94.0000,17735.4122,2.1735,21.7143
1,60,1024,94.0000,19794.6865,2.4258,12.6162
2,60,1024,94.0000,22643.4724,2.7749,0.0443
3,60,1024,94.0000,22633.0174,2.7737,0.0905
0,60,1024,95.0000,18285.0007,2.2408,21.4271
1,60,1024,95.0000,19792.1115,2.4255,14.9477
2,60,1024,95.0000,23250.3902,2.8493,0.0646
3,60,1024,95.0000,23253.1876,2.8497,0.0526
0,60,1024,96.0000,19075.9522,2.3377,18.9006
1,60,1024,96.0000,19942.9955,2.4440,15.2123
2,60,1024,96.0000,23507.7668,2.8809,0.0548
3,60,1024,96.0000,23504.1603,2.8804,0.0703
0,60,1024,97.0000,17995.9853,2.2054,22.9712
1,60,1024,97.0000,19797.9367,2.4262,15.2462
2,60,1024,97.0000,23339.6216,2.8602,0.0721
3,60,1024,97.0000,23347.3928,2.8612,0.0387
0,60,1024,98.0000,18361.1266,2.2501,23.4850
1,60,1024,98.0000,19467.9286,2.3858,18.8657
2,60,1024,98.0000,23980.0265,2.9387,0.0519
3,60,1024,98.0000,23973.9294,2.9380,0.0771
0,60,1024,99.0000,18415.3123,2.2568,24.0686
1,60,1024,99.0000,20189.8611,2.4742,16.7424
2,60,1024,99.0000,24230.5947,2.9694,0.0791
3,60,1024,99.0000,24236.3905,2.9701,0.0546
0,60,1024,100.0000,18402.6714,2.2552,23.5491
1,60,1024,100.0000,19969.6496,2.4473,17.0266
2,60,1024,100.0000,24051.4269,2.9475,0.0830
3,60,1024,100.0000,24057.7422,2.9483,0.0568
